date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
13/04/2013,blond,33.0,5.0,28060.0,F,master,forage,91.22,non,0
01/12/2014,chatain,51.0,13.0,33466.0,F,licence,geologie,65.64,non,0
19/03/2010,roux,28.0,13.0,37725.0,M,bac,geologie,53.49,non,0
05/12/2014,blond,35.0,8.0,38264.0,M,licence,geologie,61.84,oui,0
30/08/2010,,26.0,,31831.0,M,bac,geologie,70.05,non,0
14/01/2013,chatain,48.0,8.0,28511.0,M,doctorat,geologie,66.62,oui,1
01/09/2010,blond,19.0,13.0,35064.0,M,licence,geologie,88.15,non,0
29/04/2012,brun,35.0,8.0,36649.0,F,master,forage,74.01,non,0
16/01/2010,brun,35.0,8.0,36392.0,M,master,geologie,67.38,non,0
23/06/2011,chatain,34.0,16.0,39224.0,F,master,archeologie,79.12,oui,0
21/08/2010,roux,20.0,5.0,40797.0,M,licence,geologie,58.2,oui,0
30/12/2011,blond,43.0,9.0,32728.0,M,master,detective,92.94,oui,0
16/06/2012,blond,24.0,7.0,36672.0,M,licence,detective,60.1,oui,0
09/09/2012,blond,43.0,6.0,46417.0,M,bac,geologie,47.37,non,0
11/09/2010,brun,41.0,5.0,28873.0,M,master,geologie,72.63,non,0
05/05/2013,brun,32.0,10.0,25629.0,M,doctorat,geologie,79.72,non,0
09/02/2010,brun,27.0,13.0,35247.0,F,licence,forage,58.08,non,0
24/06/2013,roux,33.0,11.0,38344.0,M,bac,geologie,55.74,non,0
23/05/2012,brun,39.0,15.0,35407.0,M,master,geologie,78.49,non,0
25/12/2013,roux,26.0,6.0,24934.0,F,licence,geologie,87.81,non,0
22/03/2012,blond,24.0,9.0,33112.0,M,master,geologie,72.07,non,0
11/10/2010,chatain,44.0,11.0,36732.0,F,master,detective,64.96,non,0
21/11/2013,blond,44.0,10.0,39158.0,M,licence,detective,83.0,oui,1
12/07/2011,blond,29.0,7.0,30779.0,F,master,forage,100.53,oui,0
06/05/2012,brun,31.0,5.0,25571.0,M,master,forage,74.29,non,1
28/06/2010,blond,45.0,5.0,29607.0,M,master,forage,76.45,non,0
06/10/2011,blond,30.0,10.0,38087.0,M,bac,geologie,36.31,non,0
05/06/2013,brun,29.0,10.0,31016.0,M,doctorat,geologie,74.96,oui,1
27/03/2011,blond,34.0,7.0,44237.0,M,bac,detective,16.14,non,0
25/08/2014,brun,17.0,9.0,35124.0,M,master,detective,75.4,oui,0
04/12/2010,brun,25.0,5.0,34146.0,M,licence,geologie,56.0,non,0
29/12/2011,chatain,50.0,8.0,27467.0,F,doctorat,detective,85.5,oui,0
05/11/2010,blond,22.0,12.0,33730.0,M,licence,forage,65.16,non,0
13/04/2013,blond,21.0,6.0,39325.0,F,bac,geologie,54.66,non,0
09/05/2012,chatain,31.0,6.0,43542.0,F,master,detective,66.55,oui,0
12/07/2014,blond,31.0,11.0,43351.0,M,licence,forage,66.52,oui,0
18/12/2013,chatain,22.0,11.0,38648.0,F,master,archeologie,64.5,oui,0
15/06/2013,blond,51.0,9.0,42226.0,M,master,detective,81.86,oui,0
23/10/2010,roux,43.0,10.0,33752.0,F,bac,geologie,66.49,non,0
05/02/2011,blond,33.0,7.0,37573.0,M,bac,geologie,45.91,non,0
02/07/2011,chatain,36.0,8.0,36125.0,F,master,geologie,79.12,non,0
22/08/2012,brun,39.0,6.0,38437.0,M,licence,geologie,48.39,non,0
19/06/2010,brun,28.0,14.0,31784.0,F,master,geologie,63.97,non,1
16/01/2010,roux,32.0,8.0,31476.0,M,licence,geologie,78.3,oui,0
01/05/2014,roux,37.0,15.0,40942.0,F,bac,detective,72.5,non,0
28/11/2010,chatain,37.0,10.0,34891.0,F,master,geologie,67.67,non,0
15/10/2012,chatain,28.0,8.0,37224.0,M,doctorat,detective,85.76,oui,0
15/05/2014,roux,36.0,11.0,35633.0,M,licence,forage,58.38,non,0
01/01/2014,chatain,26.0,13.0,38004.0,F,licence,geologie,53.74,non,0
10/03/2011,brun,35.0,8.0,27919.0,F,master,geologie,98.95,non,0
06/09/2012,chatain,35.0,2.0,34449.0,M,master,geologie,70.11,oui,1
24/07/2012,blond,21.0,11.0,40808.0,F,bac,geologie,61.81,non,0
05/06/2013,brun,30.0,5.0,34844.0,F,bac,geologie,60.1,non,0
25/07/2010,chatain,35.0,13.0,30648.0,F,doctorat,detective,98.29,oui,0
24/10/2012,brun,46.0,7.0,40169.0,M,licence,geologie,76.86,non,0
19/01/2011,chatain,37.0,14.0,40939.0,F,licence,detective,72.24,non,0
02/05/2012,chatain,39.0,10.0,36370.0,M,doctorat,detective,99.06,oui,0
24/05/2011,chatain,43.0,6.0,38570.0,F,licence,geologie,64.19,non,0
30/11/2014,brun,39.0,14.0,39835.0,M,bac,geologie,50.28,non,0
08/09/2010,roux,40.0,7.0,30274.0,M,bac,geologie,74.34,non,0
08/12/2014,roux,47.0,8.0,33724.0,M,bac,geologie,75.8,,0
12/03/2011,brun,21.0,8.0,30916.0,F,master,detective,99.98,oui,0
23/01/2011,brun,30.0,10.0,38784.0,F,bac,forage,68.66,non,0
04/05/2013,blond,30.0,8.0,33078.0,F,licence,detective,79.25,non,1
17/12/2011,brun,43.0,6.0,37526.0,F,master,geologie,64.8,non,1
15/12/2012,blond,43.0,11.0,27336.0,M,licence,geologie,76.44,non,0
14/02/2010,brun,35.0,12.0,34626.0,F,master,archeologie,72.09,oui,0
17/06/2013,brun,23.0,9.0,34507.0,M,master,geologie,76.32,non,0
29/10/2010,brun,59.0,6.0,35501.0,F,licence,geologie,60.61,non,0
07/08/2013,chatain,27.0,8.0,34522.0,F,doctorat,detective,97.25,oui,0
31/10/2011,chatain,49.0,14.0,36944.0,F,doctorat,archeologie,74.42,oui,0
01/10/2011,roux,33.0,6.0,29779.0,M,licence,geologie,74.65,non,0
19/08/2012,roux,40.0,9.0,36533.0,M,bac,forage,75.96,non,0
06/12/2010,blond,36.0,12.0,38378.0,M,licence,geologie,70.9,non,0
07/05/2011,blond,40.0,7.0,35587.0,M,licence,geologie,74.06,non,0
22/08/2010,roux,40.0,9.0,37650.0,M,bac,geologie,73.6,non,0
05/08/2012,blond,21.0,8.0,34280.0,M,licence,detective,68.04,non,0
23/03/2014,brun,43.0,6.0,35699.0,M,master,geologie,65.89,oui,1
24/01/2011,chatain,26.0,7.0,35887.0,F,licence,detective,74.4,non,0
09/06/2010,chatain,29.0,12.0,36237.0,F,master,forage,66.76,non,0
30/12/2012,roux,36.0,4.0,40192.0,F,bac,forage,69.35,non,0
03/08/2013,chatain,25.0,12.0,33056.0,F,doctorat,geologie,112.65,oui,0
18/07/2013,brun,30.0,8.0,27614.0,M,doctorat,geologie,69.84,oui,0
26/02/2010,chatain,18.0,12.0,37550.0,F,doctorat,detective,97.3,oui,0
27/02/2012,roux,43.0,9.0,31877.0,M,bac,geologie,51.1,non,0
03/12/2013,blond,36.0,11.0,33849.0,M,licence,geologie,66.25,non,0
08/10/2012,chatain,45.0,8.0,37799.0,M,licence,geologie,59.28,non,0
19/11/2014,blond,53.0,8.0,32219.0,F,licence,geologie,83.1,non,0
24/05/2012,brun,35.0,7.0,35016.0,F,master,geologie,76.55,non,0
29/06/2010,roux,30.0,9.0,31355.0,M,licence,geologie,82.52,non,0
,blond,44.0,,29216.0,M,bac,geologie,56.34,non,0
23/06/2013,chatain,31.0,11.0,29592.0,F,doctorat,detective,93.12,oui,0
25/05/2011,chatain,48.0,10.0,41879.0,F,master,detective,82.25,oui,0
03/11/2010,chatain,28.0,15.0,42642.0,F,licence,detective,74.9,oui,0
22/03/2014,chatain,52.0,11.0,36452.0,M,doctorat,geologie,71.31,non,0
18/03/2010,blond,40.0,15.0,42674.0,M,bac,detective,46.09,non,0
19/05/2012,chatain,31.0,12.0,31701.0,M,master,geologie,81.93,non,0
05/10/2011,chatain,33.0,9.0,31524.0,F,doctorat,forage,93.36,oui,0
01/05/2014,brun,39.0,9.0,40040.0,M,master,geologie,62.97,non,0
14/11/2011,chatain,30.0,9.0,30286.0,M,doctorat,forage,79.5,oui,0
30/12/2014,brun,35.0,11.0,30938.0,F,master,detective,81.3,non,0
23/08/2010,chatain,39.0,10.0,31003.0,M,doctorat,geologie,89.35,oui,0
18/09/2014,chatain,37.0,11.0,32700.0,F,master,geologie,103.74,non,0
14/01/2014,blond,38.0,13.0,34746.0,M,licence,geologie,80.48,oui,0
03/03/2012,brun,30.0,11.0,32178.0,M,master,geologie,76.02,non,0
19/06/2013,brun,51.0,8.0,37299.0,M,licence,geologie,66.59,non,0
19/02/2011,roux,27.0,10.0,34446.0,M,bac,geologie,48.99,non,0
17/03/2012,blond,32.0,12.0,29387.0,F,licence,detective,77.96,non,0
10/02/2010,chatain,42.0,10.0,35394.0,F,doctorat,detective,106.5,oui,0
16/07/2012,blond,25.0,8.0,34260.0,M,master,detective,91.07,oui,0
14/08/2012,chatain,27.0,9.0,33889.0,F,master,geologie,56.12,non,0
24/08/2012,blond,37.0,3.0,37420.0,M,licence,detective,47.6,non,0
01/10/2011,roux,30.0,11.0,32349.0,M,master,geologie,93.11,oui,1
26/07/2012,chatain,33.0,5.0,33735.0,F,master,forage,94.64,non,0
26/11/2014,blond,28.0,12.0,37871.0,M,licence,geologie,55.13,oui,0
07/06/2014,roux,44.0,11.0,47292.0,F,licence,geologie,102.11,oui,1
13/12/2014,chatain,29.0,11.0,34104.0,F,master,geologie,76.45,non,0
19/07/2011,brun,43.0,12.0,34076.0,M,licence,forage,69.72,non,0
10/02/2014,blond,37.0,11.0,38971.0,M,licence,geologie,88.62,non,0
19/05/2012,blond,30.0,12.0,42843.0,M,licence,forage,68.77,oui,0
11/03/2011,blond,26.0,7.0,40330.0,M,bac,geologie,35.77,non,0
14/02/2011,,43.0,14.0,40000.0,F,master,forage,85.4,oui,0
14/07/2012,blond,39.0,8.0,39654.0,M,bac,forage,49.49,non,0
21/08/2010,blond,43.0,14.0,31515.0,F,bac,geologie,68.13,non,0
03/09/2011,brun,39.0,10.0,33853.0,F,licence,forage,74.73,non,0
13/11/2012,,50.0,13.0,31951.0,M,master,geologie,83.64,non,0
15/05/2014,brun,26.0,10.0,40910.0,M,bac,geologie,43.5,non,0
16/01/2014,chatain,44.0,7.0,37224.0,F,doctorat,forage,90.66,oui,0
04/09/2013,roux,49.0,11.0,40550.0,M,licence,geologie,53.42,oui,0
30/05/2010,blond,34.0,6.0,29190.0,F,bac,geologie,73.41,non,0
09/05/2014,chatain,41.0,7.0,33801.0,F,doctorat,detective,106.12,oui,0
18/09/2011,blond,25.0,13.0,35055.0,F,bac,forage,80.08,non,0
07/03/2013,chatain,22.0,8.0,32914.0,M,doctorat,detective,105.98,oui,0
22/06/2012,blond,47.0,9.0,32379.0,M,master,forage,96.69,oui,1
11/11/2014,roux,36.0,8.0,34652.0,M,licence,forage,66.18,non,0
21/02/2014,blond,44.0,9.0,31591.0,M,master,detective,103.77,oui,0
26/05/2012,blond,22.0,5.0,44662.0,F,bac,detective,66.1,non,0
19/11/2012,brun,38.0,8.0,31595.0,M,master,geologie,74.53,non,0
21/10/2013,chatain,24.0,13.0,35344.0,F,doctorat,detective,104.8,oui,0
24/01/2013,chatain,38.0,4.0,33394.0,F,master,detective,106.78,oui,0
02/09/2010,roux,41.0,12.0,31481.0,F,licence,detective,92.8,oui,0
08/01/2010,chatain,31.0,17.0,36628.0,F,licence,detective,54.23,non,1
21/05/2013,blond,54.0,15.0,38068.0,M,licence,forage,55.46,oui,0
05/05/2011,brun,12.0,8.0,40446.0,M,licence,forage,80.2,oui,0
21/08/2013,blond,49.0,12.0,42873.0,F,bac,archeologie,91.85,oui,1
10/02/2011,chatain,32.0,13.0,39208.0,M,master,geologie,66.1,non,0
04/04/2012,brun,37.0,12.0,41078.0,M,master,,71.13,oui,0
31/05/2010,blond,42.0,9.0,25756.0,M,licence,geologie,98.9,non,0
31/01/2012,blond,44.0,6.0,27143.0,M,master,geologie,89.07,non,0
22/07/2014,blond,32.0,9.0,39020.0,M,licence,forage,53.67,non,0
29/08/2014,roux,24.0,13.0,34565.0,M,bac,forage,99.11,non,1
15/05/2012,roux,35.0,5.0,23562.0,F,master,detective,110.86,non,0
17/11/2010,blond,29.0,11.0,36863.0,M,licence,geologie,44.34,non,0
10/08/2014,roux,23.0,7.0,30352.0,F,licence,forage,76.76,non,0
13/12/2013,blond,35.0,7.0,27539.0,M,master,detective,94.07,oui,0
14/07/2010,blond,25.0,16.0,34463.0,M,master,forage,69.75,non,0
21/07/2010,blond,33.0,8.0,32653.0,M,master,geologie,90.99,oui,1
23/10/2013,chatain,25.0,10.0,29976.0,F,doctorat,detective,81.31,oui,0
13/03/2014,roux,32.0,10.0,28596.0,F,licence,geologie,91.88,non,0
29/01/2014,blond,43.0,11.0,40669.0,M,master,forage,80.71,oui,0
03/01/2013,roux,36.0,5.0,39205.0,M,bac,,44.93,,0
03/04/2010,brun,15.0,10.0,27861.0,M,master,geologie,82.43,non,0
07/11/2014,brun,33.0,9.0,37519.0,M,master,geologie,73.87,oui,0
30/06/2010,brun,35.0,15.0,33744.0,M,licence,geologie,69.16,non,0
12/06/2010,blond,43.0,9.0,23624.0,F,master,detective,94.44,non,0
23/11/2012,chatain,36.0,5.0,36783.0,F,licence,detective,,non,1
01/07/2012,chatain,43.0,10.0,42567.0,F,licence,archeologie,72.11,oui,0
23/11/2012,brun,38.0,10.0,33601.0,M,master,geologie,64.69,non,0
08/06/2011,brun,40.0,11.0,34457.0,M,master,forage,88.0,oui,0
01/11/2012,chatain,42.0,9.0,33246.0,F,master,forage,91.67,non,0
05/07/2012,blond,47.0,9.0,30789.0,M,,geologie,82.23,non,0
02/07/2010,blond,60.0,12.0,35956.0,M,licence,detective,86.69,oui,0
01/03/2010,blond,35.0,13.0,35072.0,M,licence,forage,78.01,non,0
14/09/2010,roux,35.0,7.0,27768.0,M,bac,geologie,69.67,non,0
13/07/2011,brun,24.0,5.0,32815.0,F,master,geologie,106.42,non,0
23/05/2012,brun,32.0,10.0,44035.0,F,bac,detective,57.83,non,0
14/07/2011,roux,30.0,11.0,36970.0,M,licence,detective,61.36,oui,0
26/10/2014,chatain,45.0,12.0,40639.0,F,doctorat,detective,101.9,oui,0
09/05/2011,chatain,38.0,7.0,39663.0,F,master,detective,75.29,oui,0
24/02/2014,blond,29.0,8.0,43624.0,F,bac,forage,47.33,non,0
05/03/2014,chatain,24.0,9.0,32419.0,M,master,geologie,86.85,non,0
29/01/2011,blond,45.0,7.0,28949.0,F,licence,geologie,64.21,non,0
10/10/2013,blond,48.0,10.0,38421.0,M,master,geologie,91.49,oui,0
15/12/2013,brun,38.0,10.0,41795.0,M,bac,geologie,34.1,non,0
21/06/2014,chatain,46.0,11.0,34128.0,M,master,geologie,73.93,non,0
03/02/2013,chatain,27.0,10.0,38714.0,M,master,geologie,65.86,oui,0
07/11/2012,brun,13.0,6.0,35091.0,M,master,forage,77.21,non,0
08/04/2014,blond,35.0,8.0,33070.0,M,licence,geologie,66.1,non,0
25/11/2012,blond,48.0,13.0,34320.0,M,master,detective,64.94,oui,0
24/02/2013,blond,53.0,9.0,35212.0,M,bac,geologie,67.83,non,0
12/04/2011,chatain,38.0,11.0,34684.0,M,doctorat,geologie,68.17,oui,0
17/06/2012,chatain,43.0,11.0,37612.0,F,licence,geologie,77.07,non,0
04/01/2010,brun,39.0,8.0,40928.0,M,licence,geologie,64.79,non,0
13/11/2010,chatain,48.0,11.0,39147.0,M,master,geologie,83.59,non,0
11/08/2011,blond,54.0,8.0,40218.0,F,bac,detective,73.71,non,0
27/05/2013,roux,50.0,7.0,37863.0,F,bac,detective,79.68,non,0
24/11/2012,chatain,41.0,6.0,35233.0,F,doctorat,detective,80.06,oui,0
02/02/2012,chatain,42.0,2.0,37092.0,F,master,detective,85.22,oui,0
17/06/2014,chatain,54.0,12.0,31448.0,F,doctorat,archeologie,105.07,oui,0
11/08/2012,chatain,25.0,5.0,42382.0,F,licence,forage,45.3,non,1
07/07/2014,brun,25.0,12.0,31516.0,M,master,detective,73.45,oui,1
23/12/2012,blond,29.0,9.0,27886.0,F,licence,geologie,75.25,non,1
27/02/2014,brun,31.0,11.0,39113.0,M,master,geologie,73.42,oui,0
03/12/2012,chatain,9.0,8.0,32440.0,F,licence,geologie,85.38,non,0
01/04/2014,brun,33.0,16.0,44464.0,M,licence,detective,54.01,oui,0
01/10/2014,chatain,45.0,8.0,37547.0,F,master,geologie,79.98,non,1
08/12/2011,brun,54.0,17.0,41000.0,M,master,geologie,72.78,oui,1
02/01/2014,chatain,36.0,17.0,40871.0,F,bac,geologie,44.59,non,0
10/08/2012,blond,35.0,10.0,25712.0,M,master,geologie,74.58,non,0
22/07/2013,chatain,43.0,14.0,42566.0,F,master,forage,71.42,oui,0
03/04/2010,brun,46.0,10.0,32275.0,M,master,geologie,61.55,non,0
09/09/2013,chatain,20.0,4.0,32925.0,M,master,detective,64.61,non,1
25/01/2012,brun,21.0,9.0,34936.0,M,licence,forage,50.94,non,0
08/11/2012,roux,46.0,8.0,38696.0,F,bac,forage,54.79,non,1
22/07/2014,chatain,46.0,8.0,31351.0,F,master,detective,111.45,oui,0
24/09/2010,blond,43.0,14.0,34141.0,M,master,detective,77.36,oui,0
20/08/2012,blond,33.0,10.0,43721.0,M,licence,geologie,68.08,oui,0
11/03/2014,blond,32.0,13.0,32698.0,F,licence,geologie,74.16,non,0
,brun,58.0,10.0,36744.0,M,master,geologie,68.39,oui,1
15/12/2011,blond,36.0,11.0,27363.0,M,master,geologie,89.72,oui,0
01/03/2012,roux,40.0,14.0,23122.0,M,master,geologie,111.55,non,0
27/11/2011,brun,42.0,10.0,33141.0,M,master,geologie,72.61,non,0
30/12/2012,chatain,35.0,11.0,40995.0,F,licence,archeologie,73.64,oui,0
20/06/2012,blond,39.0,14.0,35441.0,F,licence,forage,79.62,non,0
29/07/2014,brun,32.0,5.0,30324.0,M,master,geologie,64.77,non,1
05/10/2013,brun,36.0,8.0,32157.0,M,doctorat,geologie,83.02,oui,0
20/09/2010,blond,46.0,16.0,25195.0,M,doctorat,geologie,77.11,non,0
02/04/2011,brun,44.0,8.0,32436.0,F,master,forage,82.16,oui,0
11/04/2014,brun,51.0,6.0,28505.0,F,master,geologie,90.53,non,0
03/10/2014,chatain,43.0,17.0,33568.0,M,doctorat,geologie,84.32,non,0
25/10/2014,brun,41.0,9.0,39193.0,M,licence,forage,64.96,oui,0
02/02/2013,brun,19.0,7.0,35612.0,M,master,detective,75.49,oui,0
10/12/2010,blond,28.0,9.0,30023.0,F,master,forage,102.85,non,0
19/08/2012,roux,45.0,13.0,33866.0,F,bac,detective,56.82,non,0
,blond,36.0,9.0,27929.0,M,master,detective,99.59,oui,0
18/09/2013,blond,37.0,8.0,27929.0,F,licence,geologie,80.1,non,0
15/09/2010,chatain,36.0,10.0,33840.0,M,master,geologie,76.16,non,0
05/09/2010,chatain,36.0,10.0,35585.0,M,doctorat,geologie,42.9,non,1
19/12/2012,brun,24.0,9.0,34662.0,F,bac,geologie,58.58,non,0
22/08/2010,blond,,5.0,37371.0,M,licence,geologie,48.84,non,0
09/10/2011,roux,26.0,12.0,35396.0,M,licence,geologie,97.61,oui,1
08/03/2014,blond,22.0,10.0,34380.0,M,master,forage,79.58,oui,0
20/09/2012,chatain,41.0,10.0,31626.0,F,doctorat,forage,104.91,oui,0
25/03/2014,blond,35.0,5.0,34740.0,M,licence,geologie,62.7,non,0
23/07/2011,blond,37.0,13.0,31770.0,F,licence,forage,88.29,non,0
19/11/2012,roux,23.0,12.0,34150.0,M,licence,forage,89.57,oui,0
01/04/2010,roux,29.0,10.0,35916.0,M,bac,detective,63.0,non,0
23/08/2013,brun,33.0,4.0,29537.0,F,master,geologie,108.54,non,0
05/02/2010,chatain,41.0,7.0,34791.0,F,master,detective,75.96,oui,0
07/06/2012,blond,27.0,7.0,35191.0,M,master,archeologie,80.43,oui,0
09/10/2014,blond,44.0,11.0,22816.0,M,doctorat,geologie,84.95,oui,0
30/12/2011,blond,34.0,8.0,33815.0,M,master,forage,85.98,oui,0
20/01/2014,chatain,48.0,11.0,35883.0,F,master,forage,44.22,non,1
19/11/2013,brun,36.0,11.0,38369.0,M,master,geologie,89.52,oui,0
01/12/2012,chatain,44.0,12.0,38409.0,M,master,geologie,71.56,non,1
26/09/2012,chatain,39.0,9.0,37914.0,F,licence,forage,59.62,non,0
06/12/2013,blond,16.0,11.0,27736.0,M,master,geologie,78.67,non,0
10/07/2011,brun,26.0,9.0,28473.0,M,master,forage,83.13,oui,0
25/05/2013,chatain,35.0,10.0,36826.0,F,master,detective,65.98,oui,0
26/10/2011,brun,42.0,13.0,34213.0,M,licence,geologie,54.13,non,0
12/09/2013,brun,13.0,7.0,32117.0,M,master,forage,79.17,oui,0
21/10/2012,brun,16.0,10.0,32215.0,F,master,detective,76.32,non,0
07/05/2011,blond,50.0,5.0,39092.0,M,licence,geologie,73.68,non,0
23/02/2013,chatain,28.0,14.0,42514.0,M,master,geologie,54.25,non,0
21/06/2011,brun,45.0,,31026.0,M,master,geologie,79.87,non,0
08/01/2011,chatain,38.0,10.0,35295.0,F,bac,archeologie,60.27,non,1
07/10/2014,brun,33.0,6.0,42629.0,M,bac,geologie,56.79,non,0
05/02/2013,chatain,26.0,6.0,32543.0,F,master,detective,90.71,oui,0
15/12/2014,brun,34.0,11.0,38980.0,F,licence,forage,87.47,oui,0
22/07/2012,blond,33.0,12.0,30815.0,F,master,detective,107.1,oui,0
31/01/2012,,22.0,8.0,32057.0,M,licence,detective,74.66,non,1
29/12/2010,chatain,26.0,9.0,36242.0,M,master,geologie,54.9,non,0
08/12/2013,brun,39.0,10.0,31189.0,M,master,geologie,67.75,non,1
20/03/2014,brun,19.0,15.0,29822.0,F,master,detective,94.12,oui,0
08/09/2011,blond,37.0,9.0,42273.0,M,bac,geologie,29.74,non,0
26/12/2014,roux,22.0,12.0,32066.0,M,licence,geologie,40.58,non,0
08/05/2012,blond,48.0,9.0,31480.0,M,licence,geologie,72.24,non,0
28/08/2014,chatain,24.0,16.0,39592.0,F,master,geologie,,non,0
13/12/2013,chatain,25.0,10.0,34804.0,F,master,forage,82.29,non,0
07/12/2014,chatain,56.0,12.0,38586.0,M,licence,geologie,44.82,non,0
24/01/2012,blond,35.0,13.0,43542.0,M,licence,geologie,38.43,oui,0
18/08/2010,brun,41.0,13.0,33539.0,M,master,geologie,71.23,non,1
04/06/2012,brun,42.0,8.0,35888.0,M,master,geologie,60.72,oui,1
13/05/2011,brun,25.0,8.0,41639.0,M,bac,geologie,44.1,non,0
27/11/2010,brun,31.0,11.0,31022.0,F,master,archeologie,89.16,oui,0
02/08/2011,chatain,29.0,11.0,36428.0,F,master,geologie,54.63,oui,1
11/04/2010,brun,38.0,10.0,24867.0,F,master,geologie,96.71,non,0
28/11/2011,chatain,46.0,8.0,29128.0,F,licence,geologie,77.77,non,0
30/10/2010,roux,59.0,9.0,41319.0,M,bac,geologie,73.92,non,0
29/03/2013,roux,25.0,2.0,41135.0,M,bac,forage,87.18,oui,0
07/08/2011,roux,49.0,10.0,43105.0,F,bac,forage,100.76,oui,1
16/02/2010,chatain,44.0,13.0,38601.0,M,master,geologie,53.95,oui,0
10/11/2014,roux,21.0,11.0,33736.0,M,licence,forage,54.05,non,0
12/03/2013,brun,39.0,10.0,32279.0,M,licence,geologie,74.17,,0
15/04/2014,roux,18.0,10.0,34668.0,M,bac,geologie,60.91,non,0
01/06/2013,chatain,22.0,7.0,32663.0,F,doctorat,detective,101.75,oui,0
18/04/2011,blond,18.0,5.0,35640.0,M,master,geologie,79.39,oui,1
21/05/2010,blond,41.0,10.0,37403.0,M,licence,forage,60.97,non,0
01/07/2014,blond,35.0,7.0,39824.0,M,bac,forage,54.84,non,0
08/02/2013,roux,22.0,5.0,33633.0,M,bac,geologie,78.33,non,0
15/11/2010,brun,40.0,11.0,37011.0,M,licence,geologie,56.61,non,0
25/10/2013,chatain,36.0,3.0,35825.0,M,master,geologie,66.88,non,0
17/12/2014,chatain,29.0,3.0,35768.0,F,master,archeologie,92.26,oui,0
05/07/2013,blond,38.0,16.0,25453.0,F,licence,geologie,67.68,non,0
16/08/2010,brun,52.0,10.0,41646.0,M,licence,geologie,39.41,non,0
02/07/2014,chatain,25.0,7.0,33290.0,M,master,forage,61.03,non,0
26/12/2012,brun,50.0,9.0,39801.0,M,licence,geologie,47.47,non,0
06/12/2012,chatain,33.0,9.0,38840.0,F,master,archeologie,76.65,oui,0
23/07/2012,chatain,37.0,10.0,38115.0,M,doctorat,archeologie,72.86,oui,0
13/07/2010,chatain,32.0,9.0,32650.0,F,master,detective,91.2,oui,0
08/04/2012,blond,7.0,10.0,28908.0,M,master,geologie,79.53,non,1
02/02/2012,chatain,42.0,12.0,31420.0,F,doctorat,forage,85.8,oui,0
23/04/2014,roux,51.0,3.0,36535.0,M,master,geologie,93.67,oui,1
11/10/2010,blond,38.0,10.0,32205.0,M,licence,geologie,49.64,non,0
12/05/2010,chatain,33.0,9.0,39330.0,M,doctorat,geologie,53.13,oui,0
27/10/2014,brun,21.0,10.0,37406.0,M,master,geologie,86.56,oui,0
30/09/2014,chatain,26.0,11.0,35700.0,F,master,archeologie,75.82,oui,0
22/07/2014,brun,41.0,9.0,30997.0,F,licence,geologie,81.71,non,0
19/05/2014,brun,30.0,13.0,34871.0,F,master,archeologie,57.41,oui,0
17/06/2013,brun,45.0,10.0,32496.0,M,master,forage,78.95,oui,0
19/09/2010,roux,29.0,8.0,30788.0,M,master,archeologie,118.6,oui,0
08/09/2014,roux,35.0,13.0,35736.0,M,bac,geologie,59.1,non,0
20/02/2010,roux,33.0,15.0,32087.0,M,bac,geologie,73.24,non,0
23/02/2010,blond,36.0,9.0,32319.0,M,licence,geologie,58.35,non,0
20/08/2014,chatain,41.0,5.0,38846.0,F,master,detective,65.22,non,0
04/11/2014,chatain,39.0,8.0,34126.0,F,bac,archeologie,66.82,non,1
30/03/2011,blond,30.0,10.0,39391.0,M,licence,geologie,66.67,oui,0
07/10/2012,chatain,48.0,3.0,31033.0,F,doctorat,forage,95.23,oui,0
31/12/2013,chatain,29.0,14.0,26704.0,M,doctorat,geologie,96.18,oui,0
03/09/2011,blond,40.0,10.0,32085.0,F,bac,geologie,58.55,non,0
07/05/2013,roux,44.0,10.0,36573.0,M,bac,forage,68.0,non,0
24/01/2010,blond,28.0,13.0,36855.0,M,master,forage,64.66,oui,0
17/07/2012,blond,28.0,7.0,30416.0,M,master,geologie,91.93,oui,0
20/12/2013,blond,38.0,9.0,37467.0,M,licence,forage,89.3,oui,1
27/10/2011,brun,39.0,17.0,36630.0,M,licence,forage,62.04,non,0
02/02/2012,chatain,29.0,4.0,39142.0,M,licence,geologie,27.67,non,0
12/12/2014,chatain,30.0,15.0,32437.0,F,doctorat,forage,84.21,oui,0
25/01/2013,blond,32.0,10.0,27148.0,F,master,detective,106.5,oui,0
18/02/2011,roux,22.0,10.0,37671.0,F,bac,archeologie,76.9,oui,0
